_id,duration,disposition,type
b9630e88-7349-4e31-9e82-b708e02dc855,165.92975,No Pay - Not right now,negative
b390a991-ec41-4a26-bc8d-5ab76e1bd7d8,276.32325,No Pay - Dispute,negative
209fc087-af2c-4191-9ded-04a0c6214bc4,1054.72,No Pay - Dispute,negative
bbb0194b-890d-499e-b92c-df4682b6f632,310.648125,No Pay - Can't pay now,negative
6482553f-3548-4474-b19c-9487dce1f23f,145.005625,No Pay - Not right now,negative
8f295498-3d3d-41c5-a714-e25c10e04eae,430.92,No Pay - Dispute,negative
5c86dff0-b05b-4c97-a058-ece5f73b4e3e,231.053,No Pay - Not right now,negative
9383f799-4f74-4eba-8c64-58c36088f6b9,313.756625,No Pay - Dispute,negative
f3314b0f-aaf9-4047-944a-f1834a9fa3e4,186.51425,No Pay - Not right now,negative
d4b61d7a-63c6-44a1-8fea-147e3f6560ba,480.653,No Pay - Can't pay now,negative
71541830-82d4-4e87-9553-d69a83c41f9d,242.10275,No Pay - Not right now,negative
29de5192-15d8-4450-967d-c41ebe554fda,1861.903625,No Pay - Not right now,negative
780389cd-d9ef-4c1d-a8c3-99245c2263a2,412.995875,No Pay - Not right now,negative
d9744d5f-cf9d-4545-b308-e1f3f9582581,532.688875,No Pay - Dispute,negative
222508f0-048a-4d22-a22f-61b011bc6037,401.580375,No Pay - Not right now,negative
87e05747-42f6-4122-b301-c6e40582d37b,210.233375,No Pay - Not right now,negative
61fb183e-67df-49a4-bfae-3a7aa8d255ce,1351.444875,No Pay - Dispute,negative
9bfe8d1b-6042-47b3-a2ee-cc208b6b9805,421.093875,No Pay - Not right now,negative
5108077c-7e82-4ce3-914e-05d01cf696eb,1375.817125,No Pay - Not right now,negative
60c03b28-7e39-4703-af36-0e0c91a7ab5b,19.872,No Pay - Cant pay now,negative
bdfe26ec-f9cb-4f11-99e1-4a10be898863,341.106875,No Pay - Not right now,negative
b701a446-2144-4679-b9f9-88b3f5ee4d5f,180.864,No Pay - Dispute,negative
34f2f96d-3270-47a8-8e9c-523383bb4106,131.904,No Pay - Cant pay now,negative
a57a8684-da84-4e56-91db-216538daad80,136.6465,No Pay - Not right now,negative
c2e0fd8f-a677-4e11-bb5e-e3a89ba8d68f,293.485625,No Pay - Not right now,negative
b322b2e6-6ff6-45d3-bf4d-9021a041d71f,97.724,No Pay - Not right now,negative
691e9f7d-fdb0-4aa9-9f1c-384eb674c014,109.71425,No Pay - Not right now,negative
c871f6ae-e100-41fb-837f-0da3d0ed53be,609.98525,No Pay - Can't pay now,negative
e971b89a-8cd8-4e19-85ea-9f97cff7b0f5,297.691375,No Pay - Dispute,negative
5e87e57a-061f-4860-8137-728dfbf3923f,280.032625,No Pay - Not right now,negative
3dbfe955-b444-470f-b167-4c2ff8c17e6d,572.081625,No Pay - Not right now,negative
1793affd-e163-4b52-8633-b39b4521c6a1,568.372125,No Pay - Dispute,negative
b551fed6-6ac5-4361-bce1-5909aa854590,23.688,No Pay - Cant pay now,negative
8921ffee-8436-4f48-bc58-3c3c5b2ffe7c,433.24075,No Pay - Dispute,negative
6bea3727-6777-4df0-ab35-25a97c675e6f,417.044875,No Pay - Not right now,negative
0c859517-c051-4c55-a8cc-baccb41f708b,333.08725,No Pay - Dispute,negative
46a01d8a-914e-4e13-a64a-a4f493a2543c,506.09625,No Pay - Dispute,negative
6e6e5f66-5f96-47d4-aadb-fc4ce0d81bba,243.356625,No Pay - Dispute,negative
5b6677d7-f747-423f-91ab-5693be7e9e78,407.771375,No Pay - Bankruptcy,negative
b5d28e8a-3b94-4528-a4cb-8bad1eec1e81,221.100375,No Pay - Not right now,negative
1d44e9f0-243b-4f1b-9b78-73e93ba45439,36.216,No Pay - Cant pay now,negative
2aeca3d1-f159-427d-bb3b-555509efe08c,375.275,No Pay - Not right now,negative
0cca9fc0-6ee2-450a-a904-cbc4c77842a5,300.199125,No Pay - Dispute,negative
ab8a1273-2860-4462-b655-c79bf8f036aa,416.731375,No Pay - Not right now,negative
1fe702b0-52c1-4efc-ae32-bd617263519e,28.872,No Pay - Cant pay now,negative
dfeb2a9d-3cc2-4553-bc04-f2cf38dd5640,559.008,No Pay - Cant pay now,negative
a839bd31-b687-47f9-b66d-47e476d5e69e,339.69625,No Pay - Dispute,negative
f1a4fa0a-396e-493c-bd98-e433b03b49ca,202.031,No Pay - Not right now,negative
1ea005a5-77c5-415a-ba6f-e56919aa97bc,504.241625,No Pay - Dispute,negative
47af73e7-1b6b-42b7-ad84-65868cee40c3,230.844,No Pay - Not right now,negative
7dbad63a-bdcf-4a62-b200-058b565822c4,726.021125,No Pay - Dispute,negative
55741344-26af-4ecf-9234-1fa5aeca9e73,24.552,No Pay - Cant pay now,negative
9b4cb38a-2cbc-4566-b572-f4ab2c576307,166.321625,No Pay - Not right now,negative
d89b0d38-3b02-4d09-a970-ff52ee3ade21,326.269375,No Pay - Can't pay now,negative
38f1c9b6-2409-4b2b-847b-5e8d386a676f,538.017875,No Pay - Dispute,negative
94dc2d89-b154-4058-86f6-ea4ba85cb0a6,156.264375,No Pay - Not right now,negative
c14a4787-3d17-48cf-84a6-575aeca4c34e,45.0,No Pay - Cant pay now,negative
faa919a1-ef12-4b79-bade-a3474e9bc4ea,369.711,No Pay - Dispute,negative
fa662abb-edf6-48c9-8cce-becdb648b0ea,417.488875,No Pay - Dispute,negative
3f344783-c70d-4b2c-9b5f-ad9f1df01645,257.959125,No Pay - Dispute,negative
3f9b63d2-b382-4ad6-b563-83eeb1c3bab5,154.017875,No Pay - Dispute,negative
ad801562-9a10-48b6-a40f-b11da48797eb,154.44,No Pay - Dispute,negative
7e41c9df-3d5c-4ae4-94c2-05a1cde6cc62,547.78775,No Pay - Dispute,negative
655292f7-82c7-41ad-9cf4-8d894ff0b134,1038.001625,No Pay - Dispute,negative
fa92d8ab-b317-49c1-a990-47c44473000f,216.424375,No Pay - Not right now,negative
21b07f59-b650-46d5-a6fa-000a570493be,268.53875,No Pay - Not right now,negative
84060ad8-2191-4ed0-95f3-19437027e69e,1282.324875,No Pay - Dispute,negative
ba95955a-b46c-4640-8f1c-df61752d83de,374.752625,No Pay - Dispute,negative
c4dbff45-e976-4a77-b398-f775ec62d5a5,191.73875,No Pay - Dispute,negative
d8d98244-abf6-4ed3-95c5-039494d3c74a,275.69625,No Pay - Not right now,negative
8f765308-2f30-4cd0-9e9b-c2275cd82601,242.83425,No Pay - Not right now,negative
ed9558ef-3d52-4fcd-b1b2-8b03a742f32c,316.421125,No Pay - Not right now,negative
fcffc664-15c2-4ffe-a3f1-9eb2809bf5be,19.368,No Pay - Cant pay now,negative
e2fce132-b58c-4b49-b607-b20a8e7d1fba,35.496,No Pay - Cant pay now,negative
d797efa5-42a3-4944-a506-ab35bc04e01f,181.524875,No Pay - Not right now,negative
ef455111-947c-4bcd-a356-5f81dc8f321c,1264.013,No Pay - Dispute,negative
3f6636a0-57ae-477d-981e-ff931c0d8d32,49.68,No Pay - Dispute,negative
08802bc2-2ede-48c5-a35b-26be03020838,153.144,No Pay - Cant pay now,negative
a94b4d3b-d1d4-4cda-9e27-828813a02c87,461.29625,No Pay - Not right now,negative
8cc89215-b249-4677-9445-855a9d338e20,31.968,No Pay - Cant pay now,negative
2da8904d-f08b-48a7-9bd0-fff12d70eea5,544.992625,No Pay - Not right now,negative
b0d75313-38fe-49ed-95d7-4f3cb847c337,127.008,No Pay - Cant pay now,negative
dfba0050-ef2a-41b0-8a6d-8f2dbae8c9c3,238.57625,No Pay - Not right now,negative
180257e4-c57c-4232-a630-23c32fc2da84,223.608125,No Pay - Not right now,negative
678a3249-dc6d-454b-b9e3-ac83057ebf4e,229.328875,No Pay - Can't pay now,negative
fd9894cb-14e0-4dd1-acfb-137a0f178564,259.78775,No Pay - Can't pay now,negative
52f3af99-45f4-4ae9-899c-50b50e773eee,242.2595,No Pay - Not right now,negative
ee433329-44d4-4f94-bfe8-fff379a1ebd7,250.30525,No Pay - Dispute,negative
b05408e5-d6f7-42ab-8cfc-e72938711802,929.98525,No Pay - Dispute,negative
a02e3781-f25d-408f-b76b-146ce527268a,584.986,No Pay - Dispute,negative
bb650983-ca69-409d-a080-6c4a43ed5995,207.864,No Pay - Dispute,negative
e9d6e768-02f4-4c34-b9ec-53453e1a2308,646.5305,No Pay - Dispute,negative
e5264558-594e-4e91-91eb-fc2890e6bd72,487.75825,No Pay - Dispute,negative
a70da27b-1aef-47fa-80c2-b7c06b2e85c5,600.50275,No Pay - Dispute,negative
5335c722-1562-425e-bb95-804ea5b03a5c,16.416,No Pay - Cant pay now,negative
9f83b63f-4962-4e78-a26e-827fbaef0a04,315.924875,No Pay - Bankruptcy,negative
c50f2a64-5020-4f40-a4c6-ffcc6a6df2e0,322.4555,No Pay - Not right now,negative
0115b22b-78e7-4094-8528-14e2d9b92076,27.72,No Pay - Cant pay now,negative
30c16841-7b91-4e5f-8e02-7a02ae4c1327,161.071,No Pay - Not right now,negative
8d2895d2-589f-4063-8576-4a2ae2a4476b,515.030125,No Pay - Can't pay now,negative
bf21f7ac-559d-4487-9b4b-5a26c70e8ffb,50.976,No Pay - Cant pay now,negative
96116ed0-0de7-4127-a1ea-6a5b382519ef,475.715875,No Pay - Dispute,negative
0c1ab2b9-aeaa-4d26-99e1-af792d79d987,19.08,No Pay - Cant pay now,negative
9924fcbb-13ec-448c-8f85-c1980a355e42,338.703625,No Pay - Not right now,negative
7b421ddc-f298-4e7c-bc31-484ef823d124,128.470125,No Pay - Not right now,negative
f95e88fc-d373-4919-8162-a46086f2e0ea,174.863625,No Pay - Not right now,negative
43b67abb-c6a6-4e93-a306-3dd513b0f844,46.728,No Pay - Cant pay now,negative
2e180713-264d-4e36-ae80-751a52b9792d,288.417875,No Pay - Not right now,negative
5f2e3f47-213b-470f-8749-a1a47692e8c4,637.28325,No Pay - Dispute,negative
9b1c2650-f2cb-4ccc-bdb2-7214277c2f5c,283.4285,No Pay - Dispute,negative
88562538-8053-482f-a1ae-696c09c409b4,621.19175,No Pay - Dispute,negative
ee5545d9-f160-4e50-bcc6-8dbe8e9da009,126.928875,No Pay - Bankruptcy,negative
3ff032aa-7a8b-445e-987b-ea6fbbbccaad,37.152,No Pay - Cant pay now,negative
92e3cb35-51c5-42b7-a463-179b6e382909,157.032,No Pay - Cant pay now,negative
7a08cb45-2b08-4ee5-bb1c-dc3c12c0deb7,144.58775,No Pay - Not right now,negative
c2ee68a1-42ab-4124-8130-4b3afa9fd5cd,182.204,No Pay - Bankruptcy,negative
a4aca6bb-ebc8-48a5-a954-9b9e008f7a22,136.933875,No Pay - Dispute,negative
cc7c51e8-3b90-44c0-828c-85303b866e31,28.8,No Pay - Cant pay now,negative
1589379d-c0cf-4967-8f95-769cf4132fc9,640.783625,No Pay - Not right now,negative
04d670e1-8df0-4de9-89c6-77aa0d44d4b7,39.384,No Pay - Cant pay now,negative
f964644c-8850-4970-a213-bac80a2c1a81,363.937875,No Pay - Not right now,negative
752a39c0-b5a4-42ec-808b-e7f00652e234,153.36,No Pay - Dispute,negative
533e074d-2753-40da-a46d-ec502ff258ad,190.152,No Pay - Dispute,negative
7fb20107-43d3-46f9-a2d6-3f29f3e8f2a7,396.408125,No Pay - Not right now,negative
8bf613a4-4c96-46c5-b074-d9537c2914ad,520.411375,No Pay - Dispute,negative
3e945349-6601-4422-a85a-3a6126a2faee,274.31175,No Pay - Dispute,negative
065ce57e-24e4-4834-a6fa-2916b0e832e9,33.984,No Pay - Cant pay now,negative
9b7dad66-5143-4904-979a-a7c507474009,136.097875,No Pay - Not right now,negative
7e4abb9c-bbd4-4d0a-8d50-4ae97d41064a,237.40075,No Pay - Not right now,negative
28f45c4e-462c-447a-899a-b736c9d66548,397.7665,No Pay - Not right now,negative
e9157216-3608-4c13-a281-7855a948f654,149.4,No Pay - Dispute,negative
a9ba77db-66d1-4a38-a184-783fd3e31da1,420.048875,No Pay - Dispute,negative
fb41f7d9-287b-4495-b92c-1c5e7a9e76db,534.0995,No Pay - Not right now,negative
69a23847-62c2-4781-8e6a-88af02ad2e2a,356.3885,No Pay - Dispute,negative
81c2f87d-de66-4d28-b27b-1714ad91c9ee,277.368125,No Pay - Not right now,negative
f4459a7e-075a-443d-afac-c11c2ee0dd47,488.07175,No Pay - Dispute,negative
b0a41bff-f34a-41f9-a684-cdf37f602de6,624.901125,No Pay - Dispute,negative
9b4cc288-6bd6-4186-8ed8-6af90986869a,352.1915,No Pay - Can't pay now,negative
ae8effe6-2ae5-4635-8f15-70cb4d7198e5,679.392625,No Pay - Not right now,negative
f13b1d1f-2968-47ca-9249-1e87b8827c5e,229.146,No Pay - Can't pay now,negative
96e2fac7-d8b2-4eb1-b988-ac641c895ffc,1829.12,No Pay - Dispute,negative
b9818a0a-86e1-4600-9096-60ce2fe7aced,249.312625,No Pay - Not right now,negative
cf46a636-12d6-4764-ba82-47aca9ba023e,170.762375,No Pay - Can't pay now,negative
071599fd-36fe-4635-8128-412908605a1f,1312.235,No Pay - Dispute,negative
d7e26f1b-a14f-4818-8670-9eb5be091dbe,35.928,No Pay - Cant pay now,negative
16a009d6-cbfe-4ad7-88d7-7f5c51b850b8,301.92325,No Pay - Not right now,negative
1bfc82d9-49f2-4d88-9c68-70e73036ce34,488.07175,No Pay - Not right now,negative
33ef3858-35b7-47fe-9f03-cd008e2caa96,196.571375,No Pay - Not right now,negative
3dd52770-50dd-4050-afb6-4c6ef94ba181,23.904,No Pay - Cant pay now,negative
34bb7856-9cf7-44ac-91b8-47d9916cb618,52.128,No Pay - Cant pay now,negative
760abd52-25fa-4b43-85e5-efeb8b8e26bc,335.54275,No Pay - Not right now,negative
e8548b42-3f72-41dd-b6da-3cfcdc3b4b49,220.44725,No Pay - Can't pay now,negative
426131f7-088e-477c-a761-05e20dada729,440.633375,No Pay - Dispute,negative
f4a09806-3e52-4ff3-a483-732fd3b32cb3,137.822,No Pay - Not right now,negative
ed6f41f2-643b-4c42-b9f7-c768db3fd6f0,142.393375,No Pay - Not right now,negative
a0232586-24d1-47f8-8289-8ebb85dbd501,48.456,No Pay - Cant pay now,negative
01d433bb-c740-4ee6-8750-79cb2fbc404b,678.608875,No Pay - Dispute,negative
e0c1d1b0-49f5-44f0-859b-12924eb01e82,483.866,No Pay - Not right now,negative
418c022d-8009-4da4-91a0-778e22372fb0,899.1085,No Pay - Dispute,negative
a6fc63d1-bf56-4be5-b6a9-d8c6f5e75adb,199.183625,No Pay - Bankruptcy,negative
f78564b9-04e6-437b-9efc-8a9ee6179f19,886.595875,No Pay - Dispute,negative
181c16fc-f7f5-4314-bf52-66f6b2279616,1315.604875,No Pay - Can't pay now,negative
de8e094a-e33e-41ca-bbc7-06c8f458d701,557.7665,No Pay - Not right now,negative
e744a46c-f76f-4994-8031-6ba937e9fb2a,133.128,No Pay - Bankruptcy,negative
60c639a1-50c5-4799-bc7a-fe4ca838ab99,297.216,No Pay - Dispute,negative
3fabed06-5477-4732-acac-8e7d64b68738,246.752625,No Pay - Can't pay now,negative
f84f0417-6fdb-4537-8a55-22e68099bee1,274.808125,No Pay - Not right now,negative
41d0e03d-7840-462b-8700-a124ed26f3f4,349.17875,No Pay - Dispute,negative
f344383a-300f-4192-808d-b06fb17ce0f5,808.881625,No Pay - Dispute,negative
40537955-fd4c-4ed6-8140-256750d8f598,134.164875,No Pay - Not right now,negative
741c0074-181d-4b52-a36b-ce04b89a5258,147.121625,No Pay - Not right now,negative
0667ec5a-4c61-441a-b810-1ea36f3563b2,449.384375,No Pay - Dispute,negative
d74282c6-9fb4-4d9c-879d-918aafc07d7f,895.399125,No Pay - Dispute,negative
27878d07-9818-4eeb-948d-d7634eb35c03,344.0065,No Pay - Not right now,negative
fa43c032-7c26-4354-9a81-5ff4d02e32ad,355.84,No Pay - Dispute,negative
471c2ae6-977a-44fe-83b1-1208ad52ccc8,156.024,No Pay - Cant pay now,negative
9e0baf25-90f2-4d76-b3cf-e50960c343d6,439.84975,No Pay - Not right now,negative
15e24752-bae9-40a0-9ab7-8e5239526be0,41.472,No Pay - Cant pay now,negative
1ed65c5e-8e5f-4458-ad3c-3e32af06d71f,19.44,No Pay - Cant pay now,negative
fcc96184-3fad-452e-bce3-5e67e2a10533,749.29625,No Pay - Dispute,negative
de098044-8b74-4a94-8e0a-831486cdbbbe,238.968125,No Pay - Dispute,negative
d02509b3-09b9-4de4-b862-d02ee31f7fbe,39.24,No Pay - Cant pay now,negative
336aa993-cf68-4817-bc01-6d0fb0d4e840,346.253,No Pay - Dispute,negative
980bfc07-4b04-4717-8b3d-98bc2b359d64,371.016,No Pay - Dispute,negative
b39df4fc-803d-4f16-9648-1686daff0955,359.75825,No Pay - Not right now,negative
3d54d841-cf0a-4e39-82cf-8bd2c5bba48c,514.716625,No Pay - Dispute,negative
57a46ab3-e1db-4e48-9ae5-261cc352cc93,311.484,No Pay - Dispute,negative
20b766b6-3488-4813-a472-5eafe6185cbb,944.9795,No Pay - Not right now,negative
ed3cb110-20d0-4cc2-bc96-9f717bc19a20,97.2,No Pay - Cant pay now,negative
3f590dff-6559-424c-bd55-0399f4572a37,21.096,No Pay - Cant pay now,negative
4504eea5-cad6-484f-9cee-5c46cac08feb,282.7755,No Pay - Bankruptcy,negative
be9829f6-e51c-476a-814c-fc682ced2846,202.08325,No Pay - Not right now,negative
0c20b192-3082-47f6-9bf0-c6aff1b891be,478.24975,No Pay - Dispute,negative
6d766b0a-bdca-4812-8605-c7aade35f8a9,153.216,No Pay - Bankruptcy,negative
afce55e0-f810-43ef-9638-27af83834013,374.46525,No Pay - Dispute,negative
eddf6556-3b46-4b3b-8496-bafe4813fef9,318.672,No Pay - Cant pay now,negative
6259b1ba-8921-47d9-854f-ce7165243f8f,296.254625,No Pay - Dispute,negative
483acd0e-c11b-4f12-9ac5-18cf76252f37,225.72,No Pay - Dispute,negative
01165a50-c91b-4b1b-b42e-723c4286f627,172.656,No Pay - Dispute,negative
3d1eb19b-0c53-4448-b478-0ca639f2f2e0,578.2465,No Pay - Dispute,negative
ee8bcf49-aa6b-449a-be46-4f951596beb2,953.913375,No Pay - Not right now,negative
7eec8fcc-cd72-4525-a406-e74698a66bd3,21.96,No Pay - Cant pay now,negative
1e6b5610-168d-4057-91c4-80e2ffa5b3eb,296.986,No Pay - Not right now,negative
0b39ae00-b59d-4947-a118-22e0841de46c,427.964,No Pay - Dispute,negative
64ca7129-acf3-4345-858e-49265809ecc4,155.402375,No Pay - Not right now,negative
989c2f7f-6636-47c2-b3a0-957d88443ed4,396.904375,No Pay - Can't pay now,negative
ee890d7f-08ad-4253-a0eb-4e45a27ac620,185.67825,No Pay - Dispute,negative
fac7cdcd-bb12-4c1d-a448-0acb97263921,150.84,No Pay - Cant pay now,negative
09e90823-45d1-4b22-8b05-eab657c1f5dd,320.104375,No Pay - Not right now,negative
ef791f3b-d4c0-4858-ad13-6656e93b11dd,471.457875,No Pay - Not right now,negative
cf982970-4af0-4318-940d-89d54c698c1d,697.4955,No Pay - Dispute,negative
66726165-f5c8-4253-ac98-5e514fe205d9,188.208,No Pay - Dispute,negative
a5f09047-2e67-468c-b83f-7dd0354f6a95,281.4955,No Pay - Dispute,negative
f8830fd0-a009-43d4-b2eb-ff109e9aaf71,522.605625,No Pay - Dispute,negative
1a69e31d-ecf1-438e-b425-2c893a77434c,438.3085,No Pay - Not right now,negative
f6a92cdd-fa58-44c3-9df8-9612fce55c86,5.688,No Pay - Cant pay now,negative
0c749b67-259e-4bfc-806e-38384c96bb74,340.506,No Pay - Dispute,negative
a14b2b31-e58b-4d9a-874e-5a2bab46c606,201.273375,No Pay - Not right now,negative
28639741-b8ba-4545-a900-56085823cfdb,48.888,No Pay - Cant pay now,negative
c0c120ee-af88-4741-bb75-ef87db53f482,472.2155,No Pay - Not right now,negative
ce517b1a-7945-45ed-b35c-96d2a126146a,661.8905,No Pay - Dispute,negative
349a6b25-767c-4877-b082-bf80b36cb5d5,1056.39175,No Pay - Dispute,negative
83b87e5a-cabf-4440-a183-4fb7929e33ac,318.6155,No Pay - Bankruptcy,negative
5a85aaf8-05c6-4475-a423-f6e2917118fe,189.576,No Pay - Cant pay now,negative
be40fb77-c92f-4a94-88c0-4371a51d9ed8,441.99175,No Pay - Dispute,negative
0ce40c75-c7b4-442c-bcc7-18e55f60d32a,1158.713375,No Pay - Dispute,negative
f649757f-19ff-422b-bedd-3c2833c67fa8,195.134625,No Pay - Not right now,negative
8963339c-6031-4703-97a2-54c861cefad2,24.12,No Pay - Cant pay now,negative
78aff1aa-3a68-4e12-98c1-ea4eef9d75f6,28.08,No Pay - Cant pay now,negative
ab80c170-c2a5-48e8-ad2f-54c7b816e7d6,1130.109375,No Pay - Dispute,negative
b1a3dca7-e00d-4810-8894-5fb37df4e484,326.4,No Pay - Dispute,negative
96c3a352-11c1-4cf1-95c0-2138b4562cfa,165.172125,No Pay - Not right now,negative
87e437f9-5815-4b58-ab84-064ab7c93b31,185.7305,No Pay - Dispute,negative
273eaa0f-e465-44be-9a86-2f63ec934334,148.845625,No Pay - Not right now,negative
35970a9c-7f68-49b9-bb1b-badee66936d1,397.224,No Pay - Dispute,negative
558e5d50-ec58-4ab3-9a37-511850e7a8a1,55.008,No Pay - Cant pay now,negative
7560f3dd-9581-41b5-8ba6-9a316a7ed11e,292.1795,No Pay - Dispute,negative
5bbb3003-5a8c-42ca-bdfd-11a83014d4a8,152.476625,No Pay - Not right now,negative
f2bb6beb-c1a8-4bbf-8d93-7ccbc02acfa5,462.733,No Pay - Not right now,negative
59407465-25b1-4d5f-8f46-99ce21c3627d,635.715875,No Pay - Dispute,negative
79588dbb-2438-44d4-802b-b53ff832cd7a,79.725625,No Pay - Not right now,negative
799ba83f-b0dd-439f-ae58-857a983c32dd,296.28075,No Pay - Dispute,negative
7ecc7f17-f02a-4132-98c3-50af75a61ec7,532.66275,No Pay - Can't pay now,negative
e64855f7-91b7-4906-a6bd-a3be70d66b0f,185.155875,No Pay - Not right now,negative
75b3a951-6b7b-4fe9-a014-9ff3a0a49f08,560.901125,No Pay - Dispute,negative
f88d7012-71e1-480a-839d-2cede41efebf,400.875,No Pay - Dispute,negative
4287d2a3-1793-4b95-958b-722908c9d52c,508.473375,No Pay - Dispute,negative
c40183b7-d2b9-47d6-9e88-fc89145586b5,474.488125,No Pay - Cancel payment plan,negative
6863768d-cfb7-4ee6-9b4b-95c976db1820,770.50775,No Pay - Not right now,negative
5716f92c-d06e-41b9-bae1-833a2f5dccec,311.256,No Pay - Cant pay now,negative
0fe36a59-42b1-4ed3-8ffb-5429ec463d2a,345.4955,No Pay - Dispute,negative
e217c32d-3ed4-4bd5-9c7c-f764552a1351,95.112,No Pay - Dispute,negative
80bfb45d-22c2-4237-adcd-ef4485833826,209.214625,No Pay - Bankruptcy,negative
c4d12ff6-943e-4d46-b091-f1d9c198d68e,868.414625,No Pay - Dispute,negative
00b336c0-5c69-4336-a988-8c2c706e5ef1,281.99175,No Pay - Dispute,negative
503becfa-b3d4-4519-8414-a2d106984ee5,349.3355,No Pay - Not right now,negative
ec8a25ec-7dca-435b-b512-824963920086,85.464,No Pay - Cant pay now,negative
2f190ed2-360f-4a73-a3ee-a3e84d699b27,585.534625,No Pay - Not right now,negative
389de7d8-81de-45eb-8532-580a21ab75bd,180.715,No Pay - Not right now,negative
62c32b9c-3b66-4319-a506-914948ef2f1d,1267.90525,No Pay - Dispute,negative
f1bf0d34-39ed-4c1e-8e17-82016c67a115,95.832,No Pay - Cant pay now,negative
ace7da49-4693-45f1-b7ef-a6d149d866b6,578.2465,No Pay - Dispute,negative
6158b77b-5009-4bf3-b619-c6e8c6bcfcf4,138.888,No Pay - Cant pay now,negative
706ca1b7-a03d-4eb8-a074-f70149ce2774,383.033375,No Pay - Dispute,negative
b74ed5f0-7349-42de-a641-8ef52052e246,154.932125,No Pay - Not right now,negative
7d223e81-7e24-4ccc-bc3e-0c36c19f098c,989.648875,No Pay - Dispute,negative
dc92e4de-d428-4c19-a77b-b8f92d87acaa,231.75825,No Pay - Not right now,negative
9d3bf658-e039-4fe0-a73a-22028b1cf430,599.013875,No Pay - Dispute,negative
f1fa8c59-5567-442d-8788-529f40eab2e0,347.611375,No Pay - Dispute,negative
6443b23f-5583-41be-99f7-17d1b65f0740,293.041625,No Pay - Not right now,negative
05109311-9158-4275-8722-8ff504eb1512,268.4865,No Pay - Not right now,negative
b810e83b-44d2-4376-817d-555e358374f6,366.863625,No Pay - Not right now,negative
5a886e0d-fbe0-4f78-ae3a-4932c52b5e1b,172.08,No Pay - Dispute,negative
c87a1026-2da7-48c5-99da-97b56f033eb0,170.004875,No Pay - Not right now,negative
0792afe8-b32b-4e91-8661-fee36b8d99c9,39.288125,No Pay - Not right now,negative
82c390ad-e167-4895-863c-90f445d2f00b,84.6,No Pay - Dispute,negative
7283b95a-9270-49fd-87f5-1030146038a1,504.346,No Pay - Not right now,negative
7f5d86d2-de19-4605-a342-c42c5356cbdf,36.36,No Pay - Cant pay now,negative
a9f4500d-e9e9-4b80-bebc-f83d06afd42a,37.512,No Pay - Cant pay now,negative
1d30e88e-23ad-46ac-82dd-6940becc1346,81.576,No Pay - Cant pay now,negative
b9fc4f2e-790f-4d2c-a9b5-7272a7818f54,514.377125,No Pay - Dispute,negative
9caaeb1e-b623-4f17-8157-1a67f08ed441,116.244875,No Pay - Not right now,negative
02259389-4d3e-43eb-9dbd-2b4ed196da4c,44.28,No Pay - Cant pay now,negative
4818bc7d-de63-409f-88ad-a3656bc35070,237.888,No Pay - Dispute,negative
f34830d6-59fb-4932-a967-f681093f21f6,484.728125,No Pay - Not right now,negative
c327ca18-d8f5-4a27-898e-135bdf1935ce,72.432,No Pay - Cant pay now,negative
985eabb1-a0c3-4ad3-8e4a-e0d849590ba8,45.72,No Pay - Cant pay now,negative
79d433e9-57ed-44e3-b352-9f1725616386,353.541125,No Pay - Not right now,negative
7ab53d15-257e-4c99-aab7-7989cc0c0eef,424.359125,No Pay - Dispute,negative
782d9395-e379-47a9-8491-4c25238d911f,350.693875,No Pay - Not right now,negative
caa4ad07-16ff-420b-9bde-21826e353856,159.175375,No Pay - Can't pay now,negative
413e833c-17cb-451a-b798-7dffb08586ea,389.773,No Pay - Dispute,negative
d89d811c-ae85-4a8b-a5e3-27417aeae904,196.989375,No Pay - Dispute,negative
b529c85d-37c2-4768-8f76-fcf21376fb28,195.768,No Pay - Cant pay now,negative
21e9a009-76e0-495d-a8e5-05b17d0f84f1,78.12,No Pay - Dispute,negative
f91ea2f3-c1a7-421a-b04e-908945daa49c,230.974625,No Pay - Not right now,negative
6af4c4d4-bcf4-4d53-9dbd-3fc00d70fb91,171.232625,No Pay - Not right now,negative
2a332776-ffa9-48bd-86ea-c33737e22da9,42.12,No Pay - Cant pay now,negative
cf64622b-2094-4fea-a7e3-cfac87bc9a5e,476.00325,No Pay - Cancel payment plan,negative
375573b2-4aa5-4cac-88bb-12151e077ac2,506.3575,No Pay - Not right now,negative
186a83c0-ffcf-4b70-b5c4-6cef3ea15619,627.173875,No Pay - Dispute,negative
89f325a5-7cc5-48e5-8bf6-c8d57bb4e3ca,781.244,No Pay - Not right now,negative
981ad5e5-dab7-4b96-96b0-8045437b319d,747.180375,No Pay - Dispute,negative
6e040c63-9418-49f7-843c-16b3ffc2b2fb,124.56,No Pay - Cant pay now,negative
e6e9ab2d-9dcd-4034-a2a9-37f405f3798a,719.856,No Pay - Dispute,negative
c659720f-2972-408f-9082-7268c4bfd7ad,640.365625,No Pay - Bankruptcy,negative
4089d7e6-5c2e-4adb-bba7-d8a65c136acd,27.792,No Pay - Cant pay now,negative
45533733-0ae7-4be7-b00a-829cd7927e85,218.592625,No Pay - Not right now,negative
3f638330-9452-4d01-aa27-a0bc447555f2,206.053875,No Pay - Dispute,negative
